Time,Source,Target,Amount,Location,Type,Labels
5496,S11988,T1061,392.52,L100,TP116,0
5497,S11988,T1061,392.53,L100,TP116,0
5498,S11988,T1061,349.5,L100,TP116,0
5499,S11988,T1061,106.42,L100,TP116,0
5500,S13263,T1000,39.67,L100,TP100,2
5501,S13264,T1158,7,L100,TP153,1
5502,S13265,T1257,3062.7,L110,TP112,2
5503,S13266,T1003,54.28,L100,TP100,2
5504,S13267,T1013,570.59,L112,TP108,0
5505,S13268,T1000,0.18,L112,TP100,2
5506,S13269,T1061,6.95,L112,TP116,2
5507,S13270,T1000,62.02,L100,TP100,2
5508,S13271,T1025,106,L102,TP102,2
5509,S13272,T1026,110,L110,TP100,2
5510,S13273,T1157,7,L110,TP158,0
5511,S13274,T1053,45.17,L106,TP125,0
5512,S12168,T1038,39.35,L102,TP125,2
5513,S13275,T1139,17,L106,TP144,2
5514,S13211,T1008,5.99,L100,TP105,2
5515,S13276,T1280,41.95,L106,TP144,2
5516,S13277,T1090,700.15,L106,TP144,2
5517,S12524,T1000,8.68,L100,TP100,0
5518,S13278,T1139,15,L106,TP144,2
5519,S13279,T1254,0,L106,TP108,2
5520,S13280,T1045,1296,L106,TP108,2
5521,S13281,T1045,8,L106,TP108,1
5522,S13281,T1045,5,L106,TP108,0
5523,S13282,T1045,3.53,L106,TP108,2
5524,S10251,T1045,14.51,L106,TP108,2
5525,S13211,T1008,5.9,L100,TP105,2
5526,S13283,T1280,17.97,L106,TP144,2
5527,S11341,T1008,70,L100,TP105,2
5528,S13284,T1015,132.46,L100,TP110,2
5529,S12227,T1008,39.94,L100,TP105,2
5530,S13285,T1003,58.9,L100,TP100,2
5531,S10039,T1008,5.92,L100,TP105,2
5532,S11427,T1000,90.62,L100,TP100,2
5533,S10122,T1000,21.63,L100,TP100,2
5534,S13286,T1000,64.2,L100,TP100,2
5535,S10039,T1008,5.99,L100,TP105,2
5536,S11203,T1008,5.96,L100,TP105,2
5537,S13287,T1037,650,L100,TP126,2
5538,S13023,T1259,400.95,L100,TP121,0
5539,S13288,T1003,89,L100,TP100,2
5540,S10025,T1007,210,L100,TP102,0
5541,S11166,T1008,10,L100,TP105,2
5542,S13289,T1003,67.26,L100,TP100,2
5543,S11166,T1008,30,L100,TP105,2
5544,S13290,T1037,814.54,L100,TP126,2
5545,S12110,T1252,251.44,L100,TP109,0
5546,S10039,T1008,5.91,L100,TP105,2
5547,S11059,T1008,60,L100,TP105,2
5548,S10039,T1008,5.98,L100,TP105,2
5549,S13291,T1003,18.88,L100,TP100,2
5550,S13292,T1000,203.62,L100,TP100,2
5551,S13293,T1088,8.04,L100,TP125,2
5552,S13294,T1053,255,L106,TP125,2
5553,S11166,T1008,70,L100,TP105,2
5554,S11166,T1008,30,L100,TP105,2
5555,S13295,T1003,41.67,L100,TP100,2
5556,S13296,T1003,27.28,L100,TP100,2
5557,S10249,T1003,22.53,L115,TP100,0
5558,S13297,T1000,224.05,L100,TP100,2
5559,S13298,T1003,85.53,L100,TP100,2
5560,S13299,T1111,11.27,L102,TP125,2
5561,S13300,T1000,51.92,L100,TP100,2
5562,S13147,T1002,57,L100,TP102,2
5563,S13301,T1003,40,L100,TP100,2
5564,S13302,T1003,253.91,L100,TP100,2
5565,S12986,T1008,30,L100,TP105,2
5566,S12481,T1038,52.29,L102,TP125,2
5567,S12332,T1018,44.6,L102,TP113,0
5568,S12736,T1000,263.7,L100,TP100,2
5569,S13303,T1004,19.04,L102,TP114,2
5570,S12332,T1018,13.58,L102,TP113,0
5571,S13304,T1281,395.63,L179,TP117,2
5572,S12170,T1000,40.98,L100,TP100,2
5573,S13000,T1023,114.53,L100,TP120,0
5574,S11166,T1008,70,L100,TP105,2
5575,S13305,T1046,333,L106,TP108,2
5576,S13222,T1046,2,L106,TP108,2
5577,S13306,T1046,175,L106,TP108,2
5578,S13307,T1046,10,L106,TP108,2
5579,S13308,T1182,11.25,L106,TP139,2
5580,S13309,T1130,200.6,L106,TP102,2
5581,S13310,T1046,81,L106,TP108,2
5582,S13311,T1046,214,L106,TP108,2
5583,S13312,T1139,523.56,L106,TP144,2
5584,S13313,T1000,339.1,L100,TP100,2
5585,S13314,T1182,41,L106,TP139,2
5586,S13006,T1130,230,L106,TP102,2
5587,S13315,T1182,142,L106,TP139,2
5588,S13316,T1182,22.29,L106,TP139,2
5589,S13317,T1045,11.14,L106,TP108,2
5590,S11349,T1046,135,L106,TP108,2
5591,S11366,T1046,227,L106,TP108,2
5592,S13311,T1046,80,L106,TP108,2
5593,S13318,T1046,254,L106,TP108,2
5594,S13251,T1045,9.25,L106,TP108,2
5595,S13319,T1045,9.9,L106,TP108,2
5596,S13320,T1045,11.06,L106,TP108,2
5597,S13321,T1280,46.05,L106,TP144,2
5598,S13321,T1280,46.07,L106,TP144,2
5599,S13322,T1004,0.52,L102,TP126,2
5600,S10592,T1008,39.58,L100,TP105,2
5601,S10631,T1023,0,L100,TP120,0
5602,S11995,T1282,0,L100,TP116,0
5603,S10021,T1000,114.6,L100,TP100,0
5604,S13323,T1049,0,L100,TP129,0
5605,S13323,T1190,0,L180,TP116,0
5606,S13324,T1136,100,L106,TP111,2
5607,S11095,T1011,0,L102,TP108,0
5608,S11095,T1011,0,L102,TP108,0
5609,S11095,T1011,0,L102,TP108,0
5610,S11095,T1011,0,L102,TP108,0
5611,S11095,T1011,0,L102,TP108,0
5612,S11095,T1011,0,L102,TP108,0
5613,S11166,T1008,5.97,L100,TP105,2
5614,S11203,T1008,39.52,L100,TP105,2
5615,S10675,T1003,43.01,L100,TP100,2
5616,S10327,T1000,31.7,L100,TP100,2
5617,S13325,T1003,76.28,L100,TP100,2
5618,S11166,T1008,5.9,L100,TP105,2
5619,S13326,T1090,396,L106,TP144,2
5620,S11166,T1008,5.98,L100,TP105,2
5621,S11166,T1008,5.9,L100,TP105,2
5622,S11166,T1008,5.94,L100,TP105,2
5623,S13327,T1049,3802.76,L100,TP129,2
5624,S13328,T1000,13.95,L100,TP100,2
5625,S13329,T1000,24.9,L100,TP100,2
5626,S10490,T1000,135.03,L100,TP100,2
5627,S13330,T1023,6,L100,TP120,2
5628,S11166,T1008,5.97,L100,TP105,2
5629,S13331,T1073,1437,L110,TP112,2
5630,S10592,T1008,39.58,L100,TP105,2
5631,S13332,T1003,114.34,L100,TP100,2
5632,S11166,T1008,5.91,L100,TP105,2
5633,S10020,T1158,3,L100,TP120,0
5634,S10270,T1283,597.2,L181,TP125,0
5635,S10270,T1283,597.22,L181,TP125,0
5636,S11203,T1008,39.54,L100,TP105,2
5637,S13333,T1212,86.62,L110,TP110,2
5638,S13334,T1053,35.89,L106,TP125,2
5639,S10020,T1090,873.49,L106,TP144,0
5640,S10020,T1090,873.45,L106,TP144,1
5641,S13335,T1023,8,L100,TP120,2
5642,S13336,T1000,44.92,L100,TP100,2
5643,S13337,T1090,1314.02,L106,TP144,2
5644,S13338,T1053,20.46,L106,TP125,2
5645,S13339,T1090,2303.91,L106,TP144,2
5646,S13340,T1053,0,L106,TP125,2
5647,S13341,T1003,122.18,L100,TP100,2
5648,S13341,T1003,122.12,L100,TP100,2
5649,S12804,T1090,148.8,L106,TP144,1
5650,S12804,T1090,148.3,L106,TP144,0
5651,S13342,T1037,1076,L100,TP126,2
5652,S13343,T1003,1.29,L100,TP100,2
5653,S13344,T1139,1520,L106,TP144,2
5654,S13345,T1090,1188.76,L106,TP144,2
5655,S13346,T1139,2018.82,L106,TP144,2
5656,S13347,T1083,4457,L106,TP110,2
5657,S11203,T1008,5.95,L100,TP105,2
5658,S11984,T1000,22.2,L100,TP100,2
5659,S12792,T1008,5.91,L100,TP105,2
5660,S13348,T1015,1,L100,TP110,2
5661,S13349,T1026,22.03,L110,TP100,2
5662,S12523,T1000,0,L100,TP100,0
5663,S12523,T1003,0,L100,TP100,0
5664,S10077,T1008,5.94,L100,TP105,2
5665,S11001,T1023,0,L100,TP120,0
5666,S11001,T1023,0,L100,TP120,0
5667,S11001,T1023,0,L100,TP120,0
5668,S11175,T1003,70,L100,TP100,2
5669,S12332,T1018,0,L102,TP113,0
5670,S13350,T1040,0,L102,TP112,0
5671,S12332,T1018,0,L102,TP113,0
5672,S12332,T1038,0,L102,TP125,0
5673,S12332,T1038,0,L102,TP125,0
5674,S12332,T1038,0,L102,TP125,0
5675,S13351,T1000,0,L100,TP100,0
5676,S12332,T1038,0,L102,TP125,0
5677,S13352,T1000,0,L100,TP100,0
5678,S13353,T1003,24.5,L100,TP100,2
5679,S11166,T1008,0,L100,TP105,2
5680,S13354,T1023,0,L100,TP120,0
5681,S13355,T1083,149.48,L106,TP110,2
5682,S13356,T1000,232.85,L100,TP100,2
5683,S13357,T1026,44.13,L110,TP100,2
5684,S13358,T1000,39.86,L100,TP100,2
5685,S12643,T1000,34.66,L100,TP100,2
5686,S13359,T1023,4,L100,TP120,2
5687,S12983,T1000,105.6,L100,TP100,2
5688,S13360,T1003,50.77,L100,TP100,2
5689,S11166,T1008,80,L100,TP105,2
5690,S12937,T1000,188.41,L100,TP100,0
5691,S12937,T1000,188.48,L100,TP100,0
5692,S11889,T1000,67.57,L100,TP100,2
5693,S13361,T1083,487.2,L106,TP110,2
5694,S13362,T1000,31.95,L100,TP100,2
5695,S11680,T1008,5.92,L100,TP105,2
5696,S12937,T1000,188.44,L100,TP100,0
5697,S13363,T1003,148.93,L100,TP100,2
5698,S11427,T1000,153.81,L100,TP100,2
5699,S13364,T1000,62.31,L100,TP100,2
5700,S13365,T1083,1274,L106,TP110,2
5701,S13366,T1083,956,L106,TP110,2
5702,S11427,T1000,10,L100,TP100,2
5703,S13057,T1008,19.77,L100,TP105,2
5704,S13057,T1008,19.75,L100,TP105,2
5705,S11677,T1000,99.94,L100,TP100,2
5706,S13367,T1083,379.45,L106,TP110,2
5707,S13368,T1136,370,L106,TP111,2
5708,S13369,T1153,50,L106,TP139,2
5709,S13370,T1003,430,L100,TP100,2
5710,S13371,T1003,18.46,L100,TP100,2
5711,S13372,T1003,884.8,L100,TP100,2
5712,S13373,T1003,31.54,L100,TP100,2
5713,S13374,T1023,2,L100,TP120,2
5714,S12517,T1212,79.35,L110,TP110,2
5715,S11530,T1003,2.29,L100,TP100,2
5716,S13057,T1008,19.73,L100,TP105,2
5717,S12324,T1083,84.12,L106,TP110,2
5718,S13375,T1013,9.1,L102,TP108,2
5719,S13376,T1023,3,L100,TP120,2
5720,S13057,T1008,40,L100,TP105,2
5721,S13377,T1003,1288.33,L100,TP100,2
5722,S13378,T1000,408.48,L100,TP100,2
5723,S13057,T1008,10,L100,TP105,2
5724,S10799,T1023,1.59,L100,TP120,0
5725,S13379,T1023,1,L100,TP120,2
5726,S10039,T1008,29.99,L100,TP105,2
5727,S11010,T1023,1.57,L100,TP120,0
5728,S11166,T1008,10,L100,TP105,2
5729,S13380,T1015,2,L100,TP110,2
5730,S10489,T1008,50,L100,TP105,2
5731,S13381,T1000,73.91,L100,TP100,2
5732,S13382,T1023,1,L100,TP120,2
5733,S13383,T1023,9,L100,TP120,0
5734,S13384,T1023,4,L100,TP120,2
5735,S10949,T1023,54.05,L100,TP120,0
5736,S11166,T1008,70,L100,TP105,2
5737,S11166,T1008,30,L100,TP105,2
5738,S10625,T1023,1367.87,L100,TP120,0
5739,S13385,T1023,1,L100,TP120,2
5740,S10489,T1008,30,L100,TP105,2
5741,S13386,T1023,8,L100,TP120,2
5742,S12227,T1008,15.98,L100,TP105,2
5743,S11166,T1008,20,L100,TP105,2
5744,S13000,T1023,130.17,L100,TP120,0
5745,S13387,T1023,0,L100,TP120,2
5746,S13388,T1023,4,L100,TP120,0
5747,S13001,T1008,40,L100,TP105,2
5748,S13389,T1284,109.43,L100,TP104,2
5749,S11014,T1023,54.05,L100,TP120,0
5750,S11166,T1008,70,L100,TP105,2
5751,S13390,T1015,1,L100,TP110,2
5752,S13391,T1023,0,L100,TP120,2
5753,S13388,T1023,104.92,L100,TP120,1
5754,S13388,T1023,104.95,L100,TP120,0
5755,S13388,T1023,108.7,L100,TP120,0
5756,S13388,T1023,108.78,L100,TP120,1
5757,S13392,T1003,50.79,L100,TP100,2
5758,S13388,T1023,108.99,L100,TP120,1
5759,S13388,T1023,108.93,L100,TP120,0
5760,S13393,T1023,14.96,L100,TP120,2
5761,S11166,T1008,80,L100,TP105,2
5762,S13394,T1023,1,L100,TP120,0
5763,S13394,T1023,78.88,L100,TP120,1
5764,S13394,T1023,78.81,L100,TP120,0
5765,S13394,T1023,76.6,L100,TP120,1
5766,S13394,T1023,76.63,L100,TP120,0
5767,S13394,T1023,79.17,L100,TP120,1
5768,S13394,T1023,79.19,L100,TP120,0
5769,S13394,T1023,32.56,L100,TP120,1
5770,S13394,T1023,32.56,L100,TP120,0
5771,S13395,T1083,7,L106,TP110,2
5772,S13396,T1023,1,L100,TP120,1
5773,S13397,T1004,0,L102,TP116,2
5774,S13396,T1023,90.66,L100,TP120,0
5775,S13396,T1023,90.65,L100,TP120,1
5776,S13398,T1285,1,L100,TP120,2
5777,S13399,T1023,10.32,L100,TP120,2
5778,S13396,T1023,55.92,L100,TP120,1
5779,S13396,T1023,55.92,L100,TP120,0
5780,S13400,T1023,2.81,L100,TP120,2
5781,S10816,T1023,54.01,L100,TP120,0
5782,S10544,T1003,12.72,L100,TP100,2
5783,S10919,T1023,3.99,L100,TP120,2
5784,S13401,T1023,9,L100,TP120,2
5785,S10904,T1023,9.39,L100,TP120,0
5786,S13402,T1004,1186.85,L102,TP135,0
5787,S13403,T1000,36.91,L100,TP100,2
5788,S13404,T1023,9,L100,TP120,2
5789,S11323,T1023,5,L100,TP120,2
5790,S10839,T1023,11.19,L100,TP120,0
5791,S13405,T1023,0,L100,TP120,2
5792,S11001,T1023,8.55,L100,TP120,0
5793,S13406,T1004,16.13,L102,TP124,2
5794,S10078,T1008,5.94,L100,TP105,2
5795,S13407,T1023,0,L100,TP120,2
5796,S13408,T1045,7.17,L106,TP108,2
5797,S12643,T1000,19.15,L100,TP100,2
5798,S13409,T1004,2,L102,TP116,2
5799,S13410,T1000,18.92,L100,TP100,2
5800,S10026,T1008,5.91,L100,TP105,2
5801,S13411,T1045,32.46,L106,TP108,2
5802,S13412,T1013,13.62,L102,TP108,2
5803,S13413,T1000,24.28,L100,TP100,2
5804,S13414,T1015,5,L100,TP110,2
5805,S13044,T1061,2990,L100,TP116,0
5806,S13415,T1066,34.42,L110,TP116,2
5807,S13416,T1023,4,L100,TP120,2
5808,S13417,T1023,9.38,L100,TP120,2
5809,S13383,T1023,5,L100,TP120,0
5810,S13418,T1000,300,L100,TP100,2
5811,S10327,T1003,34.05,L100,TP100,2
5812,S10760,T1023,1269.95,L100,TP120,1
5813,S10760,T1023,1269.99,L100,TP120,0
5814,S13419,T1232,9,L100,TP109,2
5815,S13420,T1023,2.6,L100,TP120,2
5816,S13421,T1026,6.72,L110,TP100,2
5817,S13422,T1023,1,L100,TP120,2
5818,S10709,T1023,15.05,L100,TP120,1
5819,S10709,T1023,15.05,L100,TP120,0
5820,S10817,T1003,207,L100,TP100,2
5821,S10810,T1023,28.85,L100,TP120,0
5822,S10287,T1023,43.43,L100,TP120,0
5823,S10598,T1023,11.56,L100,TP120,0
5824,S13423,T1023,3,L100,TP120,2
5825,S10851,T1023,15.07,L100,TP120,0
5826,S10544,T1000,33,L100,TP100,2
5827,S13424,T1023,14.97,L100,TP120,2
5828,S10818,T1023,30.28,L100,TP120,0
5829,S13425,T1026,4.67,L110,TP100,2
5830,S10537,T1013,10.28,L102,TP108,2
5831,S13426,T1023,3,L100,TP120,2
5832,S13427,T1079,27.93,L100,TP133,2
5833,S10503,T1000,20.08,L100,TP100,2
5834,S13428,T1000,11.42,L100,TP100,2
5835,S10288,T1023,7.42,L100,TP120,0
5836,S13429,T1000,47.1,L100,TP100,2
5837,S13430,T1023,1.93,L100,TP120,2
5838,S13431,T1023,6,L100,TP120,2
5839,S13432,T1013,7.4,L102,TP108,2
5840,S10179,T1023,21.81,L100,TP120,0
5841,S10864,T1023,14,L100,TP120,0
5842,S13433,T1023,6,L100,TP120,2
5843,S10777,T1023,11.5,L100,TP120,0
5844,S10283,T1023,11.7,L100,TP120,0
5845,S10568,T1023,15.04,L100,TP120,0
5846,S13434,T1023,2.58,L100,TP120,2
5847,S13435,T1023,9.35,L100,TP120,2
5848,S13436,T1000,25.83,L100,TP100,2
5849,S10732,T1023,3.16,L100,TP120,0
5850,S13437,T1023,11.18,L100,TP120,2
5851,S11115,T1038,4.09,L102,TP125,2
5852,S13221,T1000,141.3,L100,TP100,2
5853,S12736,T1000,89.74,L100,TP100,2
5854,S13438,T1084,234.96,L100,TP100,2
5855,S13439,T1000,34.22,L100,TP100,2
5856,S13440,T1011,3,L102,TP108,2
5857,S13441,T1000,238.05,L100,TP100,2
5858,S11706,T1000,14.39,L100,TP100,2
5859,S13001,T1008,30,L100,TP105,2
5860,S10014,T1000,35.45,L100,TP100,0
5861,S13442,T1286,10.19,L100,TP116,0
5862,S10014,T1000,19.17,L100,TP100,0
5863,S11677,T1000,134.96,L100,TP100,2
5864,S13443,T1037,9,L100,TP126,2
5865,S13444,T1212,945.3,L110,TP110,2
5866,S13445,T1000,172.27,L100,TP100,2
5867,S13333,T1212,119.9,L110,TP110,2
5868,S11895,T1000,27.96,L100,TP100,2
5869,S12641,T1003,21.62,L100,TP100,2
5870,S10084,T1008,79.97,L100,TP105,2
5871,S10200,T1038,19.57,L102,TP125,2
5872,S13037,T1003,110.46,L100,TP100,2
5873,S12592,T1000,10567.59,L100,TP100,2
5874,S10082,T1008,5.9,L100,TP105,2
5875,S10592,T1008,39,L100,TP105,2
5876,S13446,T1287,24.87,L100,TP169,0
5877,S13447,T1288,50.62,L102,TP116,0
5878,S13448,T1011,18.82,L102,TP108,2
5879,S13449,T1011,120,L102,TP108,0
5880,S13450,T1000,26.31,L100,TP100,2
5881,S13451,T1000,58.02,L100,TP100,2
5882,S13147,T1002,58,L100,TP102,2
5883,S13452,T1003,257,L100,TP100,2
5884,S13453,T1008,5.97,L100,TP105,2
5885,S12800,T1002,33.47,L100,TP102,2
5886,S13446,T1287,27.87,L100,TP169,0
5887,S13454,T1000,23.17,L100,TP100,2
5888,S11166,T1008,0,L100,TP105,2
5889,S11203,T1008,5.92,L100,TP105,2
5890,S10374,T1013,17.03,L102,TP108,2
5891,S13449,T1011,400,L102,TP108,0
5892,S10040,T1000,25.34,L100,TP100,2
5893,S13447,T1288,30.77,L102,TP116,0
5894,S10592,T1008,39.1,L100,TP105,2
5895,S13455,T1008,0,L100,TP105,2
5896,S12175,T1003,10.64,L100,TP100,2
5897,S13446,T1287,39.38,L100,TP169,0
5898,S13446,T1289,78.06,L102,TP158,0
5899,S10065,T1000,10.72,L100,TP100,2
5900,S13447,T1288,31.83,L102,TP116,0
5901,S13446,T1287,41.43,L100,TP169,0
5902,S13447,T1287,23.95,L100,TP169,0
5903,S13072,T1017,4.93,L100,TP112,0
5904,S13456,T1000,132.02,L100,TP100,2
5905,S10867,T1008,10,L100,TP105,2
5906,S13457,T1061,103.7,L100,TP116,2
5907,S10867,T1008,0,L100,TP105,2
5908,S13446,T1287,31.42,L100,TP169,0
5909,S10065,T1000,10.81,L100,TP100,2
5910,S10592,T1008,39.7,L100,TP105,2
5911,S10278,T1000,29.26,L100,TP100,2
5912,S13447,T1288,30.7,L102,TP116,0
5913,S13446,T1287,38.5,L100,TP169,0
5914,S13446,T1287,29.29,L100,TP169,0
5915,S10592,T1008,39.1,L100,TP105,2
5916,S13446,T1287,22.26,L100,TP169,0
5917,S13447,T1288,30.5,L102,TP116,0
5918,S13001,T1008,0,L100,TP105,2
5919,S13458,T1003,32.36,L100,TP100,2
5920,S13459,T1003,46.78,L100,TP100,2
5921,S10867,T1008,0,L100,TP105,2
5922,S13447,T1287,27.63,L100,TP169,0
5923,S13446,T1288,33.77,L102,TP116,0
5924,S13447,T1288,31.8,L102,TP116,0
5925,S13447,T1288,50.62,L102,TP116,0
5926,S13460,T1004,4.8,L102,TP154,2
5927,S13446,T1288,26.74,L102,TP116,0
5928,S10867,T1008,40,L100,TP105,2
5929,S13447,T1288,31.87,L102,TP116,0
5930,S13447,T1288,30.7,L102,TP116,0
5931,S13455,T1008,30,L100,TP105,2
5932,S13447,T1288,31.86,L102,TP116,0
5933,S13447,T1288,30.4,L102,TP116,0
5934,S13455,T1008,9.94,L100,TP105,2
5935,S10039,T1008,5.92,L100,TP105,2
5936,S10676,T1000,9.62,L100,TP100,2
5937,S12728,T1008,20,L100,TP105,2
5938,S13447,T1287,24.37,L100,TP169,0
5939,S12003,T1000,10.69,L100,TP100,2
5940,S11203,T1008,39.7,L100,TP105,2
5941,S13446,T1287,25.9,L100,TP169,0
5942,S13461,T1182,169,L106,TP139,2
5943,S13462,T1182,114,L106,TP139,2
5944,S13463,T1182,94,L106,TP139,2
5945,S13464,T1153,27.33,L106,TP139,2
5946,S12975,T1153,31.81,L106,TP139,2
5947,S13465,T1003,16.61,L100,TP100,2
5948,S10249,T1062,15.34,L105,TP106,0
5949,S12663,T1000,36.81,L100,TP100,2
5950,S13466,T1038,0.98,L102,TP125,2
5951,S12923,T1158,0,L100,TP120,0
5952,S12923,T1158,0,L100,TP120,0
5953,S10082,T1008,5.98,L100,TP105,2
5954,S13467,T1003,49.4,L100,TP100,2
5955,S10082,T1008,5.96,L100,TP105,2
5956,S11166,T1008,5.93,L100,TP105,2
5957,S11166,T1008,5.93,L100,TP105,2
5958,S10014,T1003,18.8,L100,TP100,0
5959,S10230,T1000,14.96,L100,TP100,0
5960,S10230,T1000,32.29,L100,TP100,0
5961,S10014,T1000,44.86,L100,TP100,0
5962,S13468,T1008,39.56,L100,TP105,2
5963,S12946,T1290,93.06,L182,TP117,1
5964,S12946,T1290,93.03,L182,TP117,0
5965,S12653,T1008,99.9,L100,TP105,0
5966,S12653,T1008,26.96,L100,TP105,0
5967,S12653,T1008,99.92,L100,TP105,0
5968,S12653,T1008,26.97,L100,TP105,0
5969,S12653,T1008,26.95,L100,TP105,0
5970,S12653,T1008,40,L100,TP105,0
5971,S12653,T1008,99.96,L100,TP105,0
5972,S12653,T1008,26.95,L100,TP105,0
5973,S12653,T1008,99.98,L100,TP105,0
5974,S12653,T1008,99.94,L100,TP105,0
5975,S13469,T1000,219.06,L100,TP100,2
5976,S12531,T1000,18.12,L100,TP100,2
5977,S13470,T1158,5,L100,TP153,2
5978,S13471,T1040,118,L102,TP102,2
5979,S13472,T1002,55,L100,TP102,2
5980,S11166,T1008,5.97,L100,TP105,2
5981,S13473,T1291,313,L106,TP178,2
5982,S10079,T1010,0,L102,TP107,0
5983,S13474,T1000,29.2,L100,TP100,2
5984,S11166,T1008,5.99,L100,TP105,2
5985,S13475,T1037,1285,L100,TP126,2
5986,S11892,T1000,30.42,L100,TP100,2
5987,S13476,T1003,744,L100,TP100,2
5988,S13477,T1003,0,L100,TP100,0
5989,S13478,T1037,217.95,L100,TP126,2
5990,S13477,T1000,0,L100,TP100,0
5991,S10718,T1037,0,L100,TP126,0
5992,S10718,T1037,0,L100,TP126,0
5993,S10718,T1037,0,L100,TP126,0
5994,S13364,T1003,109.3,L100,TP100,2
5995,S11166,T1008,5.95,L100,TP105,2
5996,S13479,T1002,72,L100,TP102,0
5997,S13479,T1002,79,L100,TP102,1
5998,S13479,T1002,51,L100,TP102,0
5999,S13479,T1002,55,L100,TP102,1
6000,S13480,T1000,55.67,L100,TP100,2
6001,S13481,T1003,989.94,L100,TP100,2
6002,S13482,T1003,29.95,L100,TP100,2
6003,S13483,T1003,24.3,L100,TP100,0
6004,S13483,T1003,24.6,L100,TP100,1
6005,S11205,T1104,886.22,L110,TP112,2
6006,S13484,T1000,264.71,L100,TP100,2
6007,S13485,T1235,182.56,L100,TP185,1
6008,S13485,T1235,182.54,L100,TP185,0
6009,S13486,T1000,169.7,L100,TP100,2
6010,S13487,T1098,137.3,L110,TP137,2
6011,S13488,T1003,29,L100,TP100,2
6012,S13410,T1003,14.6,L100,TP100,2
6013,S13489,T1130,210,L106,TP102,2
6014,S13490,T1003,9.9,L100,TP100,2
6015,S12329,T1000,40.76,L100,TP100,2
6016,S13491,T1000,32.36,L100,TP100,2
6017,S10078,T1008,80,L100,TP105,2
6018,S13492,T1000,144.32,L100,TP100,2
6019,S13493,T1015,6,L100,TP110,2
6020,S13494,T1094,9,L110,TP146,2
6021,S13495,T1015,7,L100,TP110,2
6022,S10078,T1008,70,L100,TP105,2
6023,S13472,T1002,52,L100,TP102,2
6024,S10728,T1023,0,L100,TP120,0
6025,S11164,T1000,0,L100,TP100,0
6026,S12662,T1003,0,L100,TP100,0
6027,S11164,T1000,0,L100,TP100,0
6028,S12662,T1000,0,L100,TP100,0
6029,S10140,T1000,0,L100,TP100,0
6030,S10140,T1000,0,L100,TP100,0
6031,S12744,T1000,0,L100,TP100,0
6032,S10140,T1000,0,L100,TP100,0
6033,S10897,T1023,0,L100,TP120,0
6034,S10732,T1023,0,L100,TP120,0
6035,S10682,T1023,0,L100,TP120,0
6036,S13496,T1012,117,L105,TP106,2
6037,S13497,T1016,400,L106,TP111,2
6038,S13498,T1015,4,L100,TP110,2
6039,S13186,T1008,39.53,L100,TP105,2
6040,S13499,T1016,1492,L106,TP111,2
6041,S13500,T1015,32.83,L100,TP110,2
6042,S13501,T1015,214.42,L100,TP110,2
6043,S13502,T1033,260,L106,TP124,2
6044,S13503,T1046,290,L106,TP108,2
6045,S13504,T1292,33,L106,TP124,2
6046,S11059,T1008,10,L100,TP105,2
6047,S13505,T1023,4,L100,TP120,2
6048,S13506,T1037,1,L100,TP126,2
6049,S13507,T1000,39.83,L100,TP100,2
6050,S13508,T1000,170.4,L100,TP100,2
6051,S10489,T1008,50,L100,TP105,2
6052,S13509,T1061,123,L100,TP116,2
6053,S12214,T1000,455.04,L100,TP100,2
6054,S13510,T1000,30.15,L100,TP100,2
6055,S13511,T1030,30,L100,TP103,2
6056,S13512,T1023,11.92,L100,TP120,2
6057,S13211,T1008,9.9,L100,TP105,2
6058,S13513,T1000,84.97,L100,TP100,2
6059,S13514,T1003,13.71,L100,TP100,2
6060,S13515,T1008,39.47,L100,TP105,2
6061,S13516,T1003,24.1,L100,TP100,0
6062,S13516,T1003,24.1,L100,TP100,1
6063,S10670,T1008,239.7,L100,TP105,2
6064,S10867,T1008,19.91,L100,TP105,2
6065,S10867,T1008,20,L100,TP105,2
6066,S13517,T1000,294.5,L100,TP100,2
6067,S13518,T1000,67.99,L100,TP100,2
6068,S11394,T1016,196.13,L106,TP111,0
6069,S13519,T1030,43.11,L100,TP103,2
6070,S13280,T1045,1290,L106,TP108,2
6071,S13512,T1023,9,L100,TP120,2
6072,S13520,T1047,93.66,L100,TP116,0
6073,S13521,T1003,368.51,L100,TP100,2
6074,S10342,T1004,309.91,L102,TP133,2
6075,S13522,T1002,220,L100,TP102,2
6076,S12888,T1124,4.46,L100,TP114,2
6077,S10098,T1008,9.92,L100,TP105,2
6078,S12591,T1000,29,L100,TP100,2
6079,S13523,T1000,49.86,L100,TP100,2
6080,S10013,T1000,79.97,L100,TP100,2
6081,S10013,T1000,79.98,L100,TP100,2
6082,S10013,T1000,12.95,L100,TP100,2
6083,S13524,T1000,38.73,L100,TP100,2
6084,S13525,T1000,11.96,L100,TP100,2
6085,S10506,T1000,422.58,L100,TP100,2
6086,S13526,T1003,37.13,L100,TP100,2
6087,S12591,T1000,29.2,L100,TP100,2
6088,S13527,T1000,19.34,L100,TP100,2
6089,S13528,T1038,32.92,L102,TP125,2
6090,S13529,T1000,71.94,L100,TP100,2
6091,S13530,T1003,27.76,L100,TP100,2
6092,S13531,T1000,80.91,L100,TP100,2
6093,S10098,T1008,9.99,L100,TP105,2
